template,closeness_level,closeness_level_name,closeness_level_example_n,closeness_level_example_name,violation_catetory,violation_catetory_name,vignette,severity_level,violation_catetory_example_name,prompt,model,response,raw_response
1,1,stranger,1,a stranger to them,1,fraud,1,1,padding a travel expense by $20 on a small receipt,"Someone witnesses padding a travel expense by $20 on a small receipt, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""No"",
  ""reasoning"": ""People are generally less likely to report minor ethical violations committed by strangers due to the bystander effect, lack of personal stake, uncertainty about consequences, potential social discomfort, and the perceived triviality of the amount involved. The effort and potential confrontation required often outweigh the perceived benefit of reporting such a small infraction by someone with no ongoing relationship to them.""
}
```","{'id': 'gen-1771458019-rOVpWur2tIVnfFQkxiMS', 'provider': 'Google', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""No"",\n  ""reasoning"": ""People are generally less likely to report minor ethical violations committed by strangers due to the bystander effect, lack of personal stake, uncertainty about consequences, potential social discomfort, and the perceived triviality of the amount involved. The effort and potential confrontation required often outweigh the perceived benefit of reporting such a small infraction by someone with no ongoing relationship to them.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 64, 'completion_tokens': 90, 'total_tokens': 154, 'cost': 0.0001914, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0001914, 'upstream_inference_prompt_cost': 3.84e-05, 'upstream_inference_completions_cost': 0.000153}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,2,padding a travel expense by $200 across multiple receipts,"Someone witnesses padding a travel expense by $200 across multiple receipts, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""No"",
  ""reasoning"": ""Research in behavioral ethics and the bystander effect suggests people are less likely to report misconduct when the perpetrator is a stranger due to: 1) lack of personal investment or organizational loyalty, 2) diffusion of responsibility (assuming someone else will address it), 3) uncertainty about the full context of the expense submissions, 4) fear of confrontation or retaliation from an unknown individual, and 5) the cognitive effort required to report a stranger often outweighing the perceived moral imperative for a relatively small amount spread across multiple receipts.""
}
```","{'id': 'gen-1771458019-thKzNaHD3Rzs4G78KidK', 'provider': 'SambaNova', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""No"",\n  ""reasoning"": ""Research in behavioral ethics and the bystander effect suggests people are less likely to report misconduct when the perpetrator is a stranger due to: 1) lack of personal investment or organizational loyalty, 2) diffusion of responsibility (assuming someone else will address it), 3) uncertainty about the full context of the expense submissions, 4) fear of confrontation or retaliation from an unknown individual, and 5) the cognitive effort required to report a stranger often outweighing the perceived moral imperative for a relatively small amount spread across multiple receipts.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': 'fastcoe', 'usage': {'prompt_tokens': 60, 'completion_tokens': 125, 'total_tokens': 185, 'cost': 0.00010275, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00010275, 'upstream_inference_prompt_cost': 9e-06, 'upstream_inference_completions_cost': 9.375e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,3,"padding a quarterly travel report by $2,000 using altered invoices","Someone witnesses padding a quarterly travel report by $2,000 using altered invoices, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"{
  ""answer"": ""Yes"",
  ""reasoning"": ""Even though the person is a stranger, padding a travel report with altered invoices is a clear case of fraud and unethical behavior. Most people would recognize that such actions harm the organization (e.g., financial loss, erosion of trust) and feel a moral or societal obligation to report it. Additionally, many organizations have whistleblower policies that encourage reporting misconduct anonymously or without fear of retaliation, which might motivate someone to act despite the lack of personal connection.""
}","{'id': 'gen-1771458019-rhm7lrGxqMtTnLO1WCyg', 'provider': 'SambaNova', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Even though the person is a stranger, padding a travel report with altered invoices is a clear case of fraud and unethical behavior. Most people would recognize that such actions harm the organization (e.g., financial loss, erosion of trust) and feel a moral or societal obligation to report it. Additionally, many organizations have whistleblower policies that encourage reporting misconduct anonymously or without fear of retaliation, which might motivate someone to act despite the lack of personal connection.""\n}', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': 'fastcoe', 'usage': {'prompt_tokens': 63, 'completion_tokens': 104, 'total_tokens': 167, 'cost': 8.745e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.745e-05, 'upstream_inference_prompt_cost': 9.45e-06, 'upstream_inference_completions_cost': 7.8e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,4,"padding a departmental travel budget by $20,000 with fabricated vendor slips","Someone witnesses padding a departmental travel budget by $20,000 with fabricated vendor slips, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"{
  ""answer"": ""Yes"",
  ""reasoning"": ""Even though the person is a stranger, fabricating vendor slips to pad a budget by $20,000 is a significant ethical and legal violation (e.g., fraud, misuse of funds). Most people with a strong moral compass or sense of organizational responsibility would report it to prevent harm to the institution, uphold integrity, and avoid potential complicity. Reporting mechanisms (e.g., anonymous hotlines) often exist to protect whistleblowers in such cases.""
}","{'id': 'gen-1771458019-TWRL2YtMw9z6BEkJR02j', 'provider': 'SambaNova', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Even though the person is a stranger, fabricating vendor slips to pad a budget by $20,000 is a significant ethical and legal violation (e.g., fraud, misuse of funds). Most people with a strong moral compass or sense of organizational responsibility would report it to prevent harm to the institution, uphold integrity, and avoid potential complicity. Reporting mechanisms (e.g., anonymous hotlines) often exist to protect whistleblowers in such cases.""\n}', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': 'fastcoe', 'usage': {'prompt_tokens': 64, 'completion_tokens': 105, 'total_tokens': 169, 'cost': 8.835e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.835e-05, 'upstream_inference_prompt_cost': 9.6e-06, 'upstream_inference_completions_cost': 7.875e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,1,requesting a refund for a $15 item while keeping the item,"Someone witnesses requesting a refund for a $15 item while keeping the item, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"{
  ""answer"": ""No"",
  ""reasoning"": ""People are generally less inclined to report minor ethical violations involving strangers, especially when the perceived harm is low (e.g., a $15 refund from a large company) and there is no personal stake or direct victim. Social psychology suggests that bystander apathy and diffusion of responsibility reduce the likelihood of intervention in such cases.""
}","{'id': 'gen-1771458019-PjBvWxwiYtIrzXeawbRj', 'provider': 'SambaNova', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '{\n  ""answer"": ""No"",\n  ""reasoning"": ""People are generally less inclined to report minor ethical violations involving strangers, especially when the perceived harm is low (e.g., a $15 refund from a large company) and there is no personal stake or direct victim. Social psychology suggests that bystander apathy and diffusion of responsibility reduce the likelihood of intervention in such cases.""\n}', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': 'fastcoe', 'usage': {'prompt_tokens': 62, 'completion_tokens': 79, 'total_tokens': 141, 'cost': 6.855e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 6.855e-05, 'upstream_inference_prompt_cost': 9.3e-06, 'upstream_inference_completions_cost': 5.925e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,2,requesting multiple refunds totaling $150 using duplicate claims,"Someone witnesses requesting multiple refunds totaling $150 using duplicate claims, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""Yes"",
  ""reasoning"": ""Most people would report fraudulent activity like duplicate refund claims even when committed by a stranger because: 1) It's clearly unethical theft from a business, 2) Witnesses may feel a civic duty to prevent fraud, 3) Some organizations have whistleblower protections or incentives, 4) Allowing fraud can lead to higher costs for legitimate customers, and 5) Many people have an inherent desire to uphold fairness and rules in society.""
}
```","{'id': 'gen-1771458019-Q5kVLOQonWmD5k2MgJl0', 'provider': 'SiliconFlow', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Most people would report fraudulent activity like duplicate refund claims even when committed by a stranger because: 1) It\'s clearly unethical theft from a business, 2) Witnesses may feel a civic duty to prevent fraud, 3) Some organizations have whistleblower protections or incentives, 4) Allowing fraud can lead to higher costs for legitimate customers, and 5) Many people have an inherent desire to uphold fairness and rules in society.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': '', 'usage': {'prompt_tokens': 63, 'completion_tokens': 108, 'total_tokens': 171, 'cost': 0.00012501, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00012501, 'upstream_inference_prompt_cost': 1.701e-05, 'upstream_inference_completions_cost': 0.000108}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,3,"requesting fraudulent refunds worth $1,500 through coordinated ticket submissions","Someone witnesses requesting fraudulent refunds worth $1,500 through coordinated ticket submissions, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""Yes"",
  ""reasoning"": ""Most people would report this fraudulent activity because witnessing coordinated fraud of $1,500 represents significant financial harm to a business or organization, and reporting aligns with ethical obligations and legal responsibilities as a witness to crime. Even though the perpetrator is a stranger, the substantial monetary amount and organized nature of the fraud make it likely that observers would feel compelled to report it to authorities or the affected company.""
}
```","{'id': 'gen-1771458019-lOHAmArDFjKzCgO6uz2m', 'provider': 'SiliconFlow', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Most people would report this fraudulent activity because witnessing coordinated fraud of $1,500 represents significant financial harm to a business or organization, and reporting aligns with ethical obligations and legal responsibilities as a witness to crime. Even though the perpetrator is a stranger, the substantial monetary amount and organized nature of the fraud make it likely that observers would feel compelled to report it to authorities or the affected company.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': '', 'usage': {'prompt_tokens': 66, 'completion_tokens': 96, 'total_tokens': 162, 'cost': 0.00011382, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00011382, 'upstream_inference_prompt_cost': 1.782e-05, 'upstream_inference_completions_cost': 9.6e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,4,"requesting large-scale fake refunds exceeding $15,000 via spoofed accounts","Someone witnesses requesting large-scale fake refunds exceeding $15,000 via spoofed accounts, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""Yes"",
  ""reasoning"": ""Even though the person is a stranger, witnessing large-scale fraudulent activity involving significant financial loss ($15,000+) typically triggers ethical and legal obligations to report. Most people would recognize this as serious criminal fraud that harms businesses and potentially consumers. Many jurisdictions have whistleblower protections, and reporting mechanisms (like corporate fraud hotlines or government agencies) allow anonymous reporting, reducing personal risk while enabling intervention.""
}
```","{'id': 'gen-1771458019-C3421AMq5afVr3nYghNW', 'provider': 'SiliconFlow', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458019, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Even though the person is a stranger, witnessing large-scale fraudulent activity involving significant financial loss ($15,000+) typically triggers ethical and legal obligations to report. Most people would recognize this as serious criminal fraud that harms businesses and potentially consumers. Many jurisdictions have whistleblower protections, and reporting mechanisms (like corporate fraud hotlines or government agencies) allow anonymous reporting, reducing personal risk while enabling intervention.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': '', 'usage': {'prompt_tokens': 69, 'completion_tokens': 97, 'total_tokens': 166, 'cost': 0.00011563, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00011563, 'upstream_inference_prompt_cost': 1.863e-05, 'upstream_inference_completions_cost': 9.7e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,3,1,putting a $30 personal meal on a shared company card,"Someone witnesses putting a $30 personal meal on a shared company card, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"{""answer"": ""No"", ""reasoning"": ""People are generally less likely to report misconduct when the perpetrator is a stranger because: 1) They lack a personal motive for reporting, such as a grudge or rivalry. 2) They have limited context (e.g., it could be a one-time mistake or a misunderstanding about the card's policy). 3) They may perceive a higher social cost or awkwardness in reporting someone they don't know, fearing it could create unnecessary conflict or be seen as meddling. 4) The diffusion of responsibility is stronger; they might assume someone else (like the person's manager) is responsible for oversight.""}","{'id': 'gen-1771458021-hd4LniNSC3cgGJsSUReQ', 'provider': 'AtlasCloud', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458021, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '{""answer"": ""No"", ""reasoning"": ""People are generally less likely to report misconduct when the perpetrator is a stranger because: 1) They lack a personal motive for reporting, such as a grudge or rivalry. 2) They have limited context (e.g., it could be a one-time mistake or a misunderstanding about the card\'s policy). 3) They may perceive a higher social cost or awkwardness in reporting someone they don\'t know, fearing it could create unnecessary conflict or be seen as meddling. 4) The diffusion of responsibility is stronger; they might assume someone else (like the person\'s manager) is responsible for oversight.""}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 62, 'completion_tokens': 135, 'total_tokens': 197, 'cost': 0.00014685, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00014685, 'upstream_inference_prompt_cost': 1.86e-05, 'upstream_inference_completions_cost': 0.00012825}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,3,2,charging $300 in personal purchases to a team card over a month,"Someone witnesses charging $300 in personal purchases to a team card over a month, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",deepseek/deepseek-chat-v3.1,"```json
{
  ""answer"": ""Yes"",
  ""reasoning"": ""Most people would report this because it involves clear misuse of funds (theft/fraud), even if the perpetrator is a stranger. Ethical responsibility and the desire to prevent harm to the organization (whose funds are being misused) typically outweigh the discomfort of reporting someone unknown. Many organizations have whistleblower policies encouraging such reports to protect assets, and witnesses might fear being implicated if they remain silent and the misconduct is discovered later.""
}
```","{'id': 'gen-1771458026-w8151sX9vkdEgbPpQalf', 'provider': 'SambaNova', 'model': 'deepseek/deepseek-chat-v3.1', 'object': 'chat.completion', 'created': 1771458026, 'choices': [{'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'stop', 'index': 0, 'message': {'role': 'assistant', 'content': '```json\n{\n  ""answer"": ""Yes"",\n  ""reasoning"": ""Most people would report this because it involves clear misuse of funds (theft/fraud), even if the perpetrator is a stranger. Ethical responsibility and the desire to prevent harm to the organization (whose funds are being misused) typically outweigh the discomfort of reporting someone unknown. Many organizations have whistleblower policies encouraging such reports to protect assets, and witnesses might fear being implicated if they remain silent and the misconduct is discovered later.""\n}\n```', 'refusal': None, 'reasoning': None}}], 'system_fingerprint': 'fastcoe', 'usage': {'prompt_tokens': 63, 'completion_tokens': 103, 'total_tokens': 166, 'cost': 8.67e-05, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'audio_tokens': 0}, 'cost_details': {'upstream_inference_cost': 8.67e-05, 'upstream_inference_prompt_cost': 9.45e-06, 'upstream_inference_completions_cost': 7.725e-05}, 'completion_tokens_details': {'reasoning_tokens': 0, 'audio_tokens': 0}}}"
