template,closeness_level,closeness_level_name,closeness_level_example_n,closeness_level_example_name,violation_catetory,violation_catetory_name,vignette,severity_level,violation_catetory_example_name,prompt,model,response,raw_response
1,1,stranger,1,a stranger to them,1,fraud,1,1,padding a travel expense by $20 on a small receipt,"Someone witnesses padding a travel expense by $20 on a small receipt, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Most people are unlikely to report a minor expense padding by a stranger, as it would require going out of their way to file a report with no personal benefit or clear ethical obligation. The effort and potential confrontation outweigh most people's motivation to intervene in a small, impersonal situation.""
}","{'id': 'gen-1776641765-vLuV7RoUdbYlJJZISwZd', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Most people are unlikely to report a minor expense padding by a stranger, as it would require going out of their way to file a report with no personal benefit or clear ethical obligation. The effort and potential confrontation outweigh most people\'s motivation to intervene in a small, impersonal situation.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 63, 'completion_tokens': 81, 'total_tokens': 144, 'cost': 0.0003744, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0003744, 'upstream_inference_prompt_cost': 5.04e-05, 'upstream_inference_completions_cost': 0.000324}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,2,padding a travel expense by $200 across multiple receipts,"Someone witnesses padding a travel expense by $200 across multiple receipts, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Most people are unlikely to report expense padding by a stranger because it does not directly impact them, requires effort to report, and involves potential confrontation. While it may be technically fraudulent, individuals typically do not want to get involved in reporting minor financial misconduct when they are not personally affected.""
}","{'id': 'gen-1776641765-TAdutKx1jD86Lnvu41HX', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Most people are unlikely to report expense padding by a stranger because it does not directly impact them, requires effort to report, and involves potential confrontation. While it may be technically fraudulent, individuals typically do not want to get involved in reporting minor financial misconduct when they are not personally affected.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 63, 'completion_tokens': 79, 'total_tokens': 142, 'cost': 0.0003664, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0003664, 'upstream_inference_prompt_cost': 5.04e-05, 'upstream_inference_completions_cost': 0.000316}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,3,"padding a quarterly travel report by $2,000 using altered invoices","Someone witnesses padding a quarterly travel report by $2,000 using altered invoices, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""Yes"",
    ""reasoning"": ""Most ethical professionals and employees are likely to report fraudulent activities that involve financial misrepresentation, even if the person involved is a stranger. Expense report fraud is a serious form of corporate theft that can harm the organization financially and compromise its integrity. Many companies have whistleblower policies and anonymous reporting mechanisms that encourage employees to report such misconduct without fear of retaliation. Additionally, staying silent could potentially make the witness complicit if the fraud is later discovered.""
}","{'id': 'gen-1776641765-bbzgKtIFpVzQZOea4Y7b', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""Yes"",\n    ""reasoning"": ""Most ethical professionals and employees are likely to report fraudulent activities that involve financial misrepresentation, even if the person involved is a stranger. Expense report fraud is a serious form of corporate theft that can harm the organization financially and compromise its integrity. Many companies have whistleblower policies and anonymous reporting mechanisms that encourage employees to report such misconduct without fear of retaliation. Additionally, staying silent could potentially make the witness complicit if the fraud is later discovered.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 66, 'completion_tokens': 116, 'total_tokens': 182, 'cost': 0.0005168, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0005168, 'upstream_inference_prompt_cost': 5.28e-05, 'upstream_inference_completions_cost': 0.000464}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,1,4,"padding a departmental travel budget by $20,000 with fabricated vendor slips","Someone witnesses padding a departmental travel budget by $20,000 with fabricated vendor slips, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Most people are unlikely to report fraudulent activity involving a stranger, especially in a workplace setting, due to potential risks of retaliation, lack of direct personal impact, uncertainty about the evidence, or not wanting to get involved in potential workplace conflicts. While technically the ethical choice would be reporting fraud, human behavior typically defaults to avoiding potential personal complications.""
}","{'id': 'gen-1776641765-CjmMgZxTGZT9p3eIWije', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Most people are unlikely to report fraudulent activity involving a stranger, especially in a workplace setting, due to potential risks of retaliation, lack of direct personal impact, uncertainty about the evidence, or not wanting to get involved in potential workplace conflicts. While technically the ethical choice would be reporting fraud, human behavior typically defaults to avoiding potential personal complications.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 69, 'completion_tokens': 90, 'total_tokens': 159, 'cost': 0.0004152, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0004152, 'upstream_inference_prompt_cost': 5.52e-05, 'upstream_inference_completions_cost': 0.00036}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,1,requesting a refund for a $15 item while keeping the item,"Someone witnesses requesting a refund for a $15 item while keeping the item, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Most people would not report a stranger's minor retail fraud, as they are unlikely to feel personally invested in the situation, lack direct evidence, and would not want to get involved in potential confrontation or legal proceedings for a relatively low-value transaction""
}","{'id': 'gen-1776641765-MyOuA3AG0h8iooL6VhmW', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Most people would not report a stranger\'s minor retail fraud, as they are unlikely to feel personally invested in the situation, lack direct evidence, and would not want to get involved in potential confrontation or legal proceedings for a relatively low-value transaction""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 65, 'completion_tokens': 70, 'total_tokens': 135, 'cost': 0.000332, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.000332, 'upstream_inference_prompt_cost': 5.2e-05, 'upstream_inference_completions_cost': 0.00028}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,2,requesting multiple refunds totaling $150 using duplicate claims,"Someone witnesses requesting multiple refunds totaling $150 using duplicate claims, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""Yes"",
    ""reasoning"": ""Most businesses and consumer protection agencies encourage reporting potential fraud, especially when clear evidence of fraudulent refund claims exists. By reporting suspicious activity involving duplicate refunds, individuals help prevent financial losses for businesses and protect consumers from fraudulent practices.""
}","{'id': 'gen-1776641765-xIwqUs1iBcu1wdRIt3WU', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""Yes"",\n    ""reasoning"": ""Most businesses and consumer protection agencies encourage reporting potential fraud, especially when clear evidence of fraudulent refund claims exists. By reporting suspicious activity involving duplicate refunds, individuals help prevent financial losses for businesses and protect consumers from fraudulent practices.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 63, 'completion_tokens': 67, 'total_tokens': 130, 'cost': 0.0003184, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0003184, 'upstream_inference_prompt_cost': 5.04e-05, 'upstream_inference_completions_cost': 0.000268}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,3,"requesting fraudulent refunds worth $1,500 through coordinated ticket submissions","Someone witnesses requesting fraudulent refunds worth $1,500 through coordinated ticket submissions, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""Yes"",
    ""reasoning"": ""If someone witnesses potential fraudulent activity involving ticket refunds, they should report it to the relevant authorities or the company involved. Fraud is a criminal activity that can harm businesses and other consumers, and reporting such behavior helps protect the community. Most companies have fraud reporting mechanisms, and if the fraud involves significant monetary value (like $1,500), reporting becomes even more important.""
}","{'id': 'gen-1776641765-1R4jzexPPaopMOnRnyRR', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""Yes"",\n    ""reasoning"": ""If someone witnesses potential fraudulent activity involving ticket refunds, they should report it to the relevant authorities or the company involved. Fraud is a criminal activity that can harm businesses and other consumers, and reporting such behavior helps protect the community. Most companies have fraud reporting mechanisms, and if the fraud involves significant monetary value (like $1,500), reporting becomes even more important.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 67, 'completion_tokens': 96, 'total_tokens': 163, 'cost': 0.0004376, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0004376, 'upstream_inference_prompt_cost': 5.36e-05, 'upstream_inference_completions_cost': 0.000384}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,2,4,"requesting large-scale fake refunds exceeding $15,000 via spoofed accounts","Someone witnesses requesting large-scale fake refunds exceeding $15,000 via spoofed accounts, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""Yes"",
    ""reasoning"": ""Large-scale financial fraud over $15,000 is a serious criminal offense that can harm businesses and potentially involves identity theft. Most responsible citizens would report such activity to local law enforcement or the appropriate financial authorities to prevent potential economic damage and potential further criminal actions.""
}","{'id': 'gen-1776641765-nqhV5aeD3oVo7uWONqWQ', 'object': 'chat.completion', 'created': 1776641765, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""Yes"",\n    ""reasoning"": ""Large-scale financial fraud over $15,000 is a serious criminal offense that can harm businesses and potentially involves identity theft. Most responsible citizens would report such activity to local law enforcement or the appropriate financial authorities to prevent potential economic damage and potential further criminal actions.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 70, 'completion_tokens': 73, 'total_tokens': 143, 'cost': 0.000348, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.000348, 'upstream_inference_prompt_cost': 5.6e-05, 'upstream_inference_completions_cost': 0.000292}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,3,1,putting a $30 personal meal on a shared company card,"Someone witnesses putting a $30 personal meal on a shared company card, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Most people are unlikely to report a single $30 personal meal expense by a stranger unless there's a clear pattern of misuse or they have a direct professional responsibility to monitor expenses. Without a personal connection or direct impact, most individuals would not take action.""
}","{'id': 'gen-1776641767-OpfTbQaD5oNTGVLSMHk5', 'object': 'chat.completion', 'created': 1776641767, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Most people are unlikely to report a single $30 personal meal expense by a stranger unless there\'s a clear pattern of misuse or they have a direct professional responsibility to monitor expenses. Without a personal connection or direct impact, most individuals would not take action.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 63, 'completion_tokens': 72, 'total_tokens': 135, 'cost': 0.0003384, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.0003384, 'upstream_inference_prompt_cost': 5.04e-05, 'upstream_inference_completions_cost': 0.000288}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
1,1,stranger,1,a stranger to them,1,fraud,3,2,charging $300 in personal purchases to a team card over a month,"Someone witnesses charging $300 in personal purchases to a team card over a month, and the person involved happens to be a stranger to them. Do people report it in that situation? Answer in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}",anthropic/claude-3.5-haiku,"{
    ""answer"": ""No"",
    ""reasoning"": ""Without a direct professional or personal relationship, most people would not report a stranger's potential misuse of a corporate card. Unless the witnessing occurs in a workplace setting where the person has a responsibility to report, individuals typically do not involve themselves in others' potential misconduct if they are not directly impacted.""
}","{'id': 'gen-1776641767-eNTSHH1kEij3KcUHz2Bh', 'object': 'chat.completion', 'created': 1776641767, 'model': 'anthropic/claude-3-5-haiku', 'provider': 'Amazon Bedrock', 'system_fingerprint': None, 'choices': [{'index': 0, 'logprobs': None, 'finish_reason': 'stop', 'native_finish_reason': 'end_turn', 'message': {'role': 'assistant', 'content': '{\n    ""answer"": ""No"",\n    ""reasoning"": ""Without a direct professional or personal relationship, most people would not report a stranger\'s potential misuse of a corporate card. Unless the witnessing occurs in a workplace setting where the person has a responsibility to report, individuals typically do not involve themselves in others\' potential misconduct if they are not directly impacted.""\n}', 'refusal': None, 'reasoning': None}}], 'usage': {'prompt_tokens': 65, 'completion_tokens': 82, 'total_tokens': 147, 'cost': 0.00038, 'is_byok': False, 'prompt_tokens_details': {'cached_tokens': 0, 'cache_write_tokens': 0, 'audio_tokens': 0, 'video_tokens': 0}, 'cost_details': {'upstream_inference_cost': 0.00038, 'upstream_inference_prompt_cost': 5.2e-05, 'upstream_inference_completions_cost': 0.000328}, 'completion_tokens_details': {'reasoning_tokens': 0, 'image_tokens': 0, 'audio_tokens': 0}}}"
